,player_name,offense_est,defense_est,total_est,rank
494,Jericho Sims,-2.199538669121748,0.7070128975233753,-1.4925257715983724,343
165,Ben Sheppard,-1.291958214413899,-0.23423187321905128,-1.5261900876329504,344
279,Ayo Dosunmu,-0.5040177321271766,-1.038428064524444,-1.5424457966516205,345
430,Colin Castleton,-1.7207097070324073,0.13889291498356474,-1.5818167920488426,346
410,Jerami Grant,-1.0101330109277167,-0.5762957258072833,-1.5864287367349998,347
341,Gabe Vincent,-1.2405532753239803,-0.36825581685900366,-1.6088090921829838,348
401,Julian Strawther,-0.8783885399238971,-0.7395038907086827,-1.6178924306325797,349
492,Drew Eubanks,-1.9159525150921624,0.2939944252503873,-1.6219580898417751,350
501,Jonathan Mogbo,-1.9152399052279356,0.27845847276423774,-1.6367814324636978,351
348,Ochai Agbaji,-1.0280102544177916,-0.6261393056268459,-1.6541495600446376,352
409,Patrick Williams,-1.3792242181876664,-0.3198217320164227,-1.699045950204089,353
446,Colby Jones,-1.731285563802799,0.01273712110856226,-1.7185484426942368,354
232,Dwight Powell,-2.33598485556411,0.6088854783894889,-1.7270993771746213,355
521,Bismack Biyombo,-2.1489164108739733,0.41016516704861716,-1.738751243825356,356
190,Brice Sensabaugh,-0.15849667972441453,-1.5833155521595283,-1.7418122318839429,357
379,Yves Missi,-1.7120314164227297,-0.043805691848201184,-1.755837108270931,358
434,Gradey Dick,-0.6380711248567243,-1.1204419680807367,-1.758513092937461,359
238,Kyle Filipowski,-1.0096062531098364,-0.7603062320236617,-1.769912485133498,360
467,Jaden Hardy,-0.6149372402779086,-1.159685033437048,-1.7746222737149568,361
368,Tristan da Silva,-1.2506596123557479,-0.5699978649861506,-1.8206574773418984,362
338,Shake Milton,-0.8305630235216982,-1.0050738084317323,-1.8356368319534306,363
347,Ziaire Williams,-1.2650559618436448,-0.5909879275024691,-1.8560438893461138,364
235,Svi Mykhailiuk,-0.7715243532636022,-1.0858271039164664,-1.8573514571800687,365
440,Caleb Martin,-1.8264796547438427,-0.06849348470888886,-1.8949731394527316,366
389,Jordan Miller,-1.4321060759241904,-0.4774919671256448,-1.9095980430498352,367
363,Andre Drummond,-2.150697143139092,0.22247156896642437,-1.928225574172668,368
252,Keyonte George,-0.025153323533698396,-1.9248409103617636,-1.9499942338954621,369
312,Ryan Dunn,-1.861901484039467,-0.09409441660327059,-1.9559959006427377,370
411,Caleb Houstan,-1.0603194489983514,-0.9092979608048815,-1.9696174098032329,371
497,Andre Jackson Jr.,-2.178066739833009,0.16337253829277637,-2.0146942015402325,372
324,Seth Curry,-0.6744317167186672,-1.3871991954097151,-2.0616309121283822,373
349,Tre Mann,-0.52778185739752,-1.5406729420070078,-2.068454799404528,374
395,Jamal Shead,-1.1748603736438794,-0.9562312234816016,-2.131091597125481,375
499,Reece Beekman,-2.1782974883609687,0.008454511923863345,-2.1698429764371054,376
484,Maxi Kleber,-2.3342686002710926,0.15362109202971,-2.1806475082413828,377
504,Trey Jemison,-2.830929758566894,0.6183892436935211,-2.212540514873373,378
435,GG Jackson,-1.4896185048549713,-0.751536883384127,-2.241155388239098,379
437,Kyshawn George,-1.9652593104193383,-0.3112230752716777,-2.276482385691016,380
477,Tyrese Martin,-1.118514829602916,-1.1594127747654528,-2.2779276043683687,381
276,Jalen Wilson,-1.0850169774625074,-1.195746197747545,-2.280763175210052,382
445,Dalen Terry,-1.7842678707201836,-0.506241592419255,-2.2905094631394385,383
169,Corey Kispert,-0.7172571849024602,-1.5799700657764206,-2.2972272506788807,384
495,Alexandre Sarr,-2.0447991380593917,-0.3031731663872025,-2.347972304446594,385
337,Jamal Cain,-1.6954107751762721,-0.6579336833258344,-2.3533444585021064,386
354,Isaiah Collier,-1.3623306477255117,-0.9974368120737674,-2.3597674597992793,387
448,Micah Potter,-2.0056980547192786,-0.357480182156811,-2.36317823687609,388
507,Keon Johnson,-1.6150242183655021,-0.7499538887256053,-2.3649781070911073,389
323,Jeremiah Robinson-Earl,-1.4574562441359238,-0.9135863835457917,-2.3710426276817156,390
441,Elfrid Payton,-2.374704578130212,-0.06857820153746066,-2.4432827796676726,391
369,Antonio Reeves,-0.8876000835670063,-1.583395036904534,-2.47099512047154,392
399,Bruce Brown,-1.6928464544103827,-0.7801125721940199,-2.4729590266044026,393
482,Jamison Battle,-1.0433622071922746,-1.5451794353860568,-2.588541642578331,394
343,Lonnie Walker IV,-0.6360047760581835,-1.959079862878814,-2.5950846389369975,395
355,Isaac Jones,-1.5574467891080859,-1.0435722881196883,-2.6010190772277744,396
390,Anthony Gill,-1.5282919032570625,-1.104041087892937,-2.6323329911499993,397
306,Kenyon Martin Jr.,-1.8622385971958677,-0.8074827426476551,-2.6697213398435227,398
342,Johnny Juzang,-1.0775914936862216,-1.6071260570869523,-2.6847175507731738,399
485,Wendell Moore Jr.,-1.923408451690854,-0.7757276601522882,-2.699136111843142,400
309,Jordan Hawkins,-1.3443517816200479,-1.357405380151203,-2.701757161771251,401
506,Bilal Coulibaly,-1.8205765442847086,-0.8931723739020716,-2.71374891818678,402
469,Kyle Kuzma,-1.3230088831188145,-1.397981261964509,-2.7209901450833236,403
400,Justin Edwards,-1.6619801943109092,-1.0641603478693396,-2.7261405421802487,404
511,Maxwell Lewis,-2.0944823053968062,-0.7448342365165248,-2.8393165419133313,405
404,Kessler Edwards,-2.312391472671308,-0.5522888729521284,-2.8646803456234364,406
520,Tristan Thompson,-3.098426010774457,0.22656398993796087,-2.8718620208364958,407
502,Rayan Rupert,-2.1168412617118624,-0.7675533037320618,-2.884394565443924,408
496,Jett Howard,-1.8834383037029319,-1.080365840313301,-2.963804144016233,409
388,Josh Green,-2.069431807950888,-0.8959837764025455,-2.9654155843534338,410
475,Noah Clowney,-1.8548331221544283,-1.1428021048708248,-2.997635227025253,411
513,Tidjane SalaÃ¼n,-2.298295228602449,-0.7867666001570685,-3.0850618287595175,412
447,Vasilije Micic,-1.7562887957527111,-1.3553316435847786,-3.1116204393374898,413
488,Hunter Tyson,-2.1323531658529657,-1.0061461024384795,-3.1384992682914454,414
466,DaQuan Jeffries,-2.492165479152637,-1.0528631403512592,-3.5450286195038965,415
465,KJ Simpson,-2.3157796172348166,-1.2343277030983217,-3.5501073203331384,416
517,Carlton Carrington,-1.848550766740115,-1.7328903161085545,-3.5814410828486696,417
483,AJ Johnson,-1.9248817495630752,-1.6679929629451966,-3.592874712508272,418
403,Keion Brooks Jr.,-2.0701916116734633,-1.5883882026021996,-3.658579814275663,419
472,Jalen Hood-Schifino,-2.2215774013180876,-1.658547732733038,-3.8801251340511254,420
524,Nick Smith Jr.,-1.6970367872759458,-2.2915796149213428,-3.9886164021972883,421
527,Taj Gibson,-3.9361313207837227,-0.054418823717236414,-3.990550144500959,422
523,Alex Len,-3.879379204920875,-0.3264646126590721,-4.2058438175799475,423
518,Cody Williams,-3.345566171309119,-1.3108744039242937,-4.656440575233413,424
464,Damion Baugh,-3.1253996341719352,-1.696512032923156,-4.821911667095091,425
